GMDR000000,What Greek medical root comes from the Greek **νᾶνος (nânos)> dwarf**?,nan(o)-> nano- (meaning **dwarf> small**)
GMDR000730,Define the medical root that appears in the term **humanoid**.,**-oid** meaning __resemblance to__ (and **humanoid** meaning __having human-like characteristics__)
GMDR000731,Define the medical root that appears in the term **thyroid**.,**-oid** meaning __resemblance to__; **thyro-** meaning __thyroid__ (and **thyroid** meaning __a gland in the neck that regulates metabolism (resembles a shield in shape)__)
GMDR000732,Define the medical root that appears in the term **lymphoid**.,**-oid** meaning __resemblance to__ (and **lymphoid** meaning __resembling or related to lymphatic tissue__)
GMDR000733,Define the medical root that appears in the term **oligarchy**.,**olig-** meaning __having little> having few__ (and **oligarchy** meaning __a government ruled by a small group of people__)
GMDR000734,Define the medical root that appears in the term **oligosaccharide**.,**olig-** meaning __having little> having few__ (and **oligosaccharide** meaning __a carbohydrate composed of a small number of sugar units__)
GMDR000735,Define the medical root that appears in the term **oliguria**.,**olig-** meaning __having little> having few__ (and **oliguria** meaning __reduced urine production__)
GMDR000736,Define the medical root that appears in the term **oligodendrocyte**.,**olig-** meaning __having little> having few__ (and **oligodendrocyte** meaning __a type of glial cell with few branches> found in the central nervous system__)
GMDR000737,Define the medical root that appears in the term **oligophrenia**.,**olig-** meaning __having little> having few__ (and **oligophrenia** meaning __a condition of mental deficiency or limited cognitive ability__)
GMDR000738,Define the medical root that appears in the term **omohyoid**.,**omo-** meaning __shoulder__ (and **omohyoid** meaning __a muscle connecting the shoulder to the hyoid bone__)
GMDR000739,Define the medical root that appears in the term **omalgia**.,**omo-** meaning __shoulder__ (and **omalgia** meaning __pain in the shoulder__)
GMDR000740,Define the medical root that appears in the term **omoplasty**.,**omo-** meaning __shoulder__ (and **omoplasty** meaning __surgical reconstruction of the shoulder__)
GMDR000741,Define the medical root that appears in the term **omitis**.,**omo-** meaning __shoulder__ (and **omitis** meaning __inflammation of the shoulder__)
GMDR000742,Define the medical root that appears in the term **omoclavicular**.,**omo-** meaning __shoulder__ (and **omoclavicular** meaning __pertaining to the shoulder and the clavicle__)
GMDR000743,Define the medical root that appears in the term **lymphoma**.,**-oma** meaning __tumor> mass> fluid collection__ (and **lymphoma** meaning __a tumor of the lymphatic system__)
GMDR000744,Define the medical root that appears in the term **glioma**.,**-oma** meaning __tumor> mass> fluid collection__ (and **glioma** meaning __a tumor of glial cells in the brain or spine__)
GMDR000745,Define the medical root that appears in the term **fibroma**.,**-oma** meaning __tumor> mass> fluid collection__ (and **fibroma** meaning __a benign tumor composed of fibrous or connective tissue__)
GMDR000746,Define the medical root that appears in the term **omphalitis**.,**omphalo-** meaning __of or pertaining to the navel> the umbilicus__ (and **omphalitis** meaning __inflammation of the navel__)
GMDR000747,Define the medical root that appears in the term **omphalocele**.,**omphalo-** meaning __of or pertaining to the navel> the umbilicus__ (and **omphalocele** meaning __a hernia at the navel> often present at birth__)
GMDR000748,Define the medical root that appears in the term **omphalorrhea**.,**omphalo-** meaning __of or pertaining to the navel> the umbilicus__ (and **omphalorrhea** meaning __discharge from the navel__)
GMDR000749,Define the medical root that appears in the term **omphalophobia**.,**omphalo-** meaning __of or pertaining to the navel> the umbilicus__ (and **omphalophobia** meaning __fear of navels__)
GMDR000750,Define the medical root that appears in the term **omphalotomy**.,**omphalo-** meaning __of or pertaining to the navel> the umbilicus__ (and **omphalotomy** meaning __cutting of the umbilical cord__)
GMDR000751,Define the medical root that appears in the term **onychomycosis**.,**onycho-** meaning __of or pertaining to the nail (of a finger or toe)__ (and **onychomycosis** meaning __fungal infection of the nails__)
GMDR000752,Define the medical root that appears in the term **onychectomy**.,**onycho-** meaning __of or pertaining to the nail (of a finger or toe)__ (and **onychectomy** meaning __surgical removal of a nail__)
GMDR000753,Define the medical root that appears in the term **onychophagia**.,**onycho-** meaning __of or pertaining to the nail (of a finger or toe)__ (and **onychophagia** meaning __habitual nail-biting__)
GMDR000754,Define the medical root that appears in the term **onychoschizia**.,**onycho-** meaning __of or pertaining to the nail (of a finger or toe)__ (and **onychoschizia** meaning __splitting of the nails__)
GMDR000755,Define the medical root that appears in the term **onychocryptosis**.,**onycho-** meaning __of or pertaining to the nail (of a finger or toe)__ (and **onychocryptosis** meaning __ingrown nail__)
GMDR000756,Define the medical root that appears in the term **oocyte**.,**oo-** meaning __of or pertaining to an (egg)> a woman's egg> the ovum__ (and **oocyte** meaning __an immature egg cell__)
GMDR000757,Define the medical root that appears in the term **oogenesis**.,**oo-** meaning __of or pertaining to an (egg)> a woman's egg> the ovum__ (and **oogenesis** meaning __the formation and development of an egg__)
GMDR000758,Define the medical root that appears in the term **oophorectomy**.,**oo-** meaning __of or pertaining to an (egg)> a woman's egg> the ovum__ (and **oophorectomy** meaning __surgical removal of an ovary__)
GMDR000759,Define the medical root that appears in the term **ootid**.,**oo-** meaning __of or pertaining to an (egg)> a woman's egg> the ovum__ (and **ootid** meaning __a cell formed by the division of an oocyte> becoming a mature ovum__)
GMDR000760,Define the medical root that appears in the term **ooplasm**.,**oo-** meaning __of or pertaining to an (egg)> a woman's egg> the ovum__ (and **ooplasm** meaning __the cytoplasm of an egg cell__)
GMDR000761,Define the medical root that appears in the term **opisthotonos**.,**opistho-** meaning __back> behind> rear__ (and **opisthotonos** meaning __a condition where the body arches backward due to muscle spasms__)
GMDR000762,Define the medical root that appears in the term **opisthorchiasis**.,**opistho-** meaning __back> behind> rear__ (and **opisthorchiasis** meaning __a parasitic infestation of the liver caused by Opisthorchis worms__)
GMDR000763,Define the medical root that appears in the term **opisthographic**.,**opistho-** meaning __back> behind> rear__ (and **opisthographic** meaning __having writing on the back side of something> such as a page__)
GMDR000764,Define the medical root that appears in the term **opisthosoma**.,**opistho-** meaning __back> behind> rear__ (and **opisthosoma** meaning __the posterior part of the body in some arthropods__)
GMDR000765,Define the medical root that appears in the term **opisthodomos**.,**opistho-** meaning __back> behind> rear__ (and **opisthodomos** meaning __a rear room in a classical Greek temple__)
GMDR000766,Define the medical root that appears in the term **autopsy**.,**-opsy** meaning __examination or inspection__ (and **autopsy** meaning __examination of a body after death to determine the cause of death__)
GMDR000767,Define the medical root that appears in the term **endoscopy**.,**-opsy** meaning __examination or inspection__; **-scope** meaning __instrument for or process of viewing__ (and **endoscopy** meaning __examination of internal body parts using an endoscope__)
GMDR000768,Define the medical root that appears in the term **orchiectomy**.,**orchio-** meaning __testis__ (and **orchiectomy** meaning __surgical removal of a testicle__)
GMDR000769,Define the medical root that appears in the term **orchitis**.,**orchio-** meaning __testis__ (and **orchitis** meaning __inflammation of the testis__)
GMDR000770,Define the medical root that appears in the term **orchidopexy**.,**orchio-** meaning __testis__; **-pexy** meaning __fixation__ (and **orchidopexy** meaning __surgical fixation of an undescended testicle__)
GMDR000771,Define the medical root that appears in the term **orchidalgia**.,**orchio-** meaning __testis__ (and **orchidalgia** meaning __pain in the testicles__)
GMDR000772,Define the medical root that appears in the term **orchidometer**.,**orchio-** meaning __testis__ (and **orchidometer** meaning __a device to measure testicular volume__)
GMDR000773,Define the medical root that appears in the term **neurosis**.,**-osis** meaning __a condition> disease> process or increase__ (and **neurosis** meaning __a mental condition involving stress without a loss of reality__)
GMDR000774,Define the medical root that appears in the term **osteoporosis**.,**-osis** meaning __a condition> disease> process or increase__; **oste-** meaning __bone__; **por-** meaning __pore> porous__ (and **osteoporosis** meaning __a condition of porous and weakened bones__)
GMDR000775,Define the medical root that appears in the term **tuberculosis**.,**-osis** meaning __a condition> disease> process or increase__ (and **tuberculosis** meaning __a bacterial infection affecting the lungs__)
GMDR000776,Define the medical root that appears in the term **osteomyelitis**.,**oste-** meaning __bone__ (and **osteomyelitis** meaning __inflammation of bone and bone marrow__)
GMDR000777,Define the medical root that appears in the term **osteology**.,**oste-** meaning __bone__ (and **osteology** meaning __the study of bones__)
GMDR000778,Define the medical root that appears in the term **osteosarcoma**.,**oste-** meaning __bone__ (and **osteosarcoma** meaning __a type of malignant bone tumor__)
GMDR000779,Define the medical root that appears in the term **osteitis**.,**oste-** meaning __bone__ (and **osteitis** meaning __bone inflammation__)
GMDR000780,Define the medical root that appears in the term **osteoma**.,**oste-** meaning __bone__ (and **osteoma** meaning __bone tumor__)
GMDR000781,Define the medical root that appears in the term **osteoplasty**.,**oste-** meaning __bone__ (and **osteoplasty** meaning __bone surgery__)
GMDR000782,Define the medical root that appears in the term **osteoarthritis**.,**oste-** meaning __bone__ (and **osteoarthritis** meaning __joint and bone inflammation__)
GMDR000783,Define the medical root that appears in the term **pachyderm**.,**pachy-** meaning __thick__ (and **pachyderm** meaning __a large mammal with thick skin> such as an elephant__)
GMDR000784,Define the medical root that appears in the term **pachymeningitis**.,**pachy-** meaning __thick__ (and **pachymeningitis** meaning __inflammation of the dura mater> the thick outer membrane of the brain and spinal cord__)
GMDR000785,Define the medical root that appears in the term **pachycephaly**.,**pachy-** meaning __thick__ (and **pachycephaly** meaning __abnormal thickening of the skull__)
GMDR000786,Define the medical root that appears in the term **pachyderma**.,**pachy-** meaning __thick__ (and **pachyderma** meaning __thickening of the skin__)
GMDR000787,Define the medical root that appears in the term **pachyonychia**.,**pachy-** meaning __thick__ (and **pachyonychia** meaning __thickening of the nails__)
GMDR000788,Define the medical root that appears in the term **craniopagus**.,**-pagus** meaning __Indicates conjoined twins> with the first part denoting the organs fused__ (and **craniopagus** meaning __twins joined at the skull__)
GMDR000789,Define the medical root that appears in the term **thoracopagus**.,**-pagus** meaning __Indicates conjoined twins> with the first part denoting the organs fused__ (and **thoracopagus** meaning __twins joined at the chest__)
GMDR000790,Define the medical root that appears in the term **pygopagus**.,**-pagus** meaning __Indicates conjoined twins> with the first part denoting the organs fused__ (and **pygopagus** meaning __twins joined at the pelvis__)
GMDR000791,Define the medical root that appears in the term **ischiopagus**.,**-pagus** meaning __Indicates conjoined twins> with the first part denoting the organs fused__ (and **ischiopagus** meaning __twins joined at the lower pelvis__)
GMDR000792,Define the medical root that appears in the term **cephalopagus**.,**-pagus** meaning __Indicates conjoined twins> with the first part denoting the organs fused__ (and **cephalopagus** meaning __twins joined at the head__)
GMDR000793,Define the medical root that appears in the term **pandemic**.,**pan-** meaning __denoting something as 'complete' or containing 'everything'; "all"__ (and **pandemic** meaning __an epidemic affecting all or most of the population across a large area__)
GMDR000794,Define the medical root that appears in the term **pantheism**.,**pan-** meaning __denoting something as 'complete' or containing 'everything'; "all"__ (and **pantheism** meaning __the belief that God is in all things__)
GMDR000795,Define the medical root that appears in the term **panacea**.,**pan-** meaning __denoting something as 'complete' or containing 'everything'; "all"__ (and **panacea** meaning __a remedy for all diseases or problems__)
GMDR000796,Define the medical root that appears in the term **panopticon**.,**pan-** meaning __denoting something as 'complete' or containing 'everything'; "all"__ (and **panopticon** meaning __a structure allowing all parts to be observed__)
GMDR000797,Define the medical root that appears in the term **pantomime**.,**pan-** meaning __denoting something as 'complete' or containing 'everything'; "all"__ (and **pantomime** meaning __a performance or expression involving gestures and no speech__)
GMDR000798,Define the medical root that appears in the term **paramedic**.,**para-** meaning __alongside of__ (and **paramedic** meaning __a healthcare worker who provides emergency medical care alongside doctors__)
GMDR000799,Define the medical root that appears in the term **parathyroid**.,**para-** meaning __alongside of__ (and **parathyroid** meaning __glands located beside the thyroid gland__)
GMDR000800,Define the medical root that appears in the term **paranormal**.,**para-** meaning __alongside of__ (and **paranormal** meaning __beyond the normal or scientific explanation__)
GMDR000801,Define the medical root that appears in the term **paraparesis**.,**-paresis** meaning __slight paralysis__ (and **paraparesis** meaning __partial paralysis of the lower limbs__)
GMDR000802,Define the medical root that appears in the term **monoparesis**.,**-paresis** meaning __slight paralysis__ (and **monoparesis** meaning __weakness of a single limb__)
GMDR000803,Define the medical root that appears in the term **quadriparesis**.,**-paresis** meaning __slight paralysis__ (and **quadriparesis** meaning __weakness in all four limbs__)
GMDR000804,Define the medical root that appears in the term **cardiomyopathy**.,**-pathy** meaning __denotes (with a negative sense) a disease> or disorder__ (and **cardiomyopathy** meaning __disease of the heart muscle__)
GMDR000805,Define the medical root that appears in the term **nephropathy**.,**-pathy** meaning __denotes (with a negative sense) a disease> or disorder__ (and **nephropathy** meaning __kidney disease__)
GMDR000806,Define the medical root that appears in the term **pediatrics**.,**ped-** meaning __of or pertaining to the child__ (and **pediatrics** meaning __the branch of medicine dealing with children__)
GMDR000807,Define the medical root that appears in the term **pedagogue**.,**ped-** meaning __of or pertaining to the child__ (and **pedagogue** meaning __a teacher> originally one responsible for children__)
GMDR000808,Define the medical root that appears in the term **pedal**.,**ped-** meaning __of or pertaining to the child__ (and **pedal** meaning __relating to the foot> such as a pedal on a bike__)
GMDR000809,Define the medical root that appears in the term **pedestrian**.,**ped-** meaning __of or pertaining to the child__ (and **pedestrian** meaning __a person walking on foot__)
GMDR000810,Define the medical root that appears in the term **pedicure**.,**ped-** meaning __of or pertaining to the child__ (and **pedicure** meaning __cosmetic treatment for the feet and toenails__)
GMDR000811,Define the medical root that appears in the term **leukopenia**.,**-penia** meaning __deficiency__ (and **leukopenia** meaning __a deficiency of white blood cells__)
GMDR000812,Define the medical root that appears in the term **thrombocytopenia**.,**-penia** meaning __deficiency__ (and **thrombocytopenia** meaning __a deficiency of platelets in the blood__)
GMDR000813,Define the medical root that appears in the term **osteopenia**.,**-penia** meaning __deficiency__ (and **osteopenia** meaning __reduced bone density__)
GMDR000814,Define the medical root that appears in the term **erythropenia**.,**-penia** meaning __deficiency__ (and **erythropenia** meaning __a deficiency of red blood cells__)
GMDR000815,Define the medical root that appears in the term **lymphopenia**.,**-penia** meaning __deficiency__ (and **lymphopenia** meaning __a deficiency of lymphocytes__)
GMDR000816,Define the medical root that appears in the term **peotomy**.,**peo-** meaning __of or pertaining to the penis__ (and **peotomy** meaning __surgical removal of part or all of the penis__)
GMDR000817,Define the medical root that appears in the term **peoplasty**.,**peo-** meaning __of or pertaining to the penis__ (and **peoplasty** meaning __surgical reconstruction of the penis__)
GMDR000818,Define the medical root that appears in the term **peoarteritis**.,**peo-** meaning __of or pertaining to the penis__ (and **peoarteritis** meaning __inflammation of the arteries in the penis__)
GMDR000819,Define the medical root that appears in the term **peoscrotal**.,**peo-** meaning __of or pertaining to the penis__ (and **peoscrotal** meaning __pertaining to the penis and scrotum__)
GMDR000820,Define the medical root that appears in the term **peodynia**.,**peo-** meaning __of or pertaining to the penis__ (and **peodynia** meaning __pain in the penis__)
GMDR000821,Define the medical root that appears in the term **eupepsia**.,**-pepsia** meaning __denotes something relating to digestion> or the digestive tract.__ (and **eupepsia** meaning __good or normal digestion__)
GMDR000822,Define the medical root that appears in the term **hyperpepsia**.,**-pepsia** meaning __denotes something relating to digestion> or the digestive tract.__ (and **hyperpepsia** meaning __excessively rapid digestion__)
GMDR000823,Define the medical root that appears in the term **pepsin**.,**-pepsia** meaning __denotes something relating to digestion> or the digestive tract.__ (and **pepsin** meaning __a digestive enzyme in the stomach__)
GMDR000824,Define the medical root that appears in the term **peptic**.,**-pepsia** meaning __denotes something relating to digestion> or the digestive tract.__ (and **peptic** meaning __related to digestion> especially in the stomach__)
GMDR000825,Define the medical root that appears in the term **gastropexy**.,**-pexy** meaning __fixation__ (and **gastropexy** meaning __surgical attachment of the stomach to the abdominal wall__)
GMDR000826,Define the medical root that appears in the term **phacoemulsification**.,**phaco-** meaning __lens-shaped__ (and **phacoemulsification** meaning __a surgical technique to remove a cataract by emulsifying the lens__)
GMDR000827,Define the medical root that appears in the term **phacometer**.,**phaco-** meaning __lens-shaped__ (and **phacometer** meaning __an instrument to measure the curvature of the eye's lens__)
GMDR000828,Define the medical root that appears in the term **phacosclerosis**.,**phaco-** meaning __lens-shaped__ (and **phacosclerosis** meaning __hardening of the lens of the eye__)
GMDR000829,Define the medical root that appears in the term **phacomalacia**.,**phaco-** meaning __lens-shaped__ (and **phacomalacia** meaning __softening of the lens of the eye__)
GMDR000830,Define the medical root that appears in the term **phacotomy**.,**phaco-** meaning __lens-shaped__ (and **phacotomy** meaning __surgical incision into the lens of the eye__)
GMDR000831,Define the medical root that appears in the term **anthropophagist**.,**phagist-** meaning __feeder of or the act of feeding on__ (and **anthropophagist** meaning __a person who eats human flesh; a cannibal__)
GMDR000832,Define the medical root that appears in the term **xylophagist**.,**phagist-** meaning __feeder of or the act of feeding on__ (and **xylophagist** meaning __an organism that eats wood__)
GMDR000833,Define the medical root that appears in the term **limnophagist**.,**phagist-** meaning __feeder of or the act of feeding on__ (and **limnophagist** meaning __an organism that feeds on marsh plants__)
GMDR000834,Define the medical root that appears in the term **sarcophagist**.,**phagist-** meaning __feeder of or the act of feeding on__ (and **sarcophagist** meaning __an organism or person that feeds on flesh__)
GMDR000835,Define the medical root that appears in the term **phycophagist**.,**phagist-** meaning __feeder of or the act of feeding on__ (and **phycophagist** meaning __an organism that eats algae__)
GMDR000836,Define the medical root that appears in the term **phagocytosis**.,**-phago-** meaning __eating> devouring__ (and **phagocytosis** meaning __the process of cells engulfing and consuming particles__)
GMDR000837,Define the medical root that appears in the term **autophagy**.,**-phago-** meaning __eating> devouring__ (and **autophagy** meaning __the process of a cell consuming its own components__)
GMDR000838,Define the medical root that appears in the term **hematophagous**.,**-phago-** meaning __eating> devouring__ (and **hematophagous** meaning __feeding on blood> as in mosquitoes or leeches__)
GMDR000839,Define the medical root that appears in the term **bacteriophage**.,**-phago-** meaning __eating> devouring__ (and **bacteriophage** meaning __a virus that infects and consumes bacteria__)
GMDR000840,Define the medical root that appears in the term **cytophagy**.,**-phago-** meaning __eating> devouring__ (and **cytophagy** meaning __the consumption of cells__)
GMDR000841,Define the medical root that appears in the term **phallic**.,**phall-** meaning __phallus__ (and **phallic** meaning __relating to or resembling the penis__)
GMDR000842,Define the medical root that appears in the term **phalloplasty**.,**phall-** meaning __phallus__ (and **phalloplasty** meaning __surgical reconstruction or modification of the penis__)
GMDR000843,Define the medical root that appears in the term **phallocentric**.,**phall-** meaning __phallus__ (and **phallocentric** meaning __focused on or emphasizing the male perspective or organ__)
GMDR000844,Define the medical root that appears in the term **phallitis**.,**phall-** meaning __phallus__ (and **phallitis** meaning __inflammation of the penis__)
GMDR000845,Define the medical root that appears in the term **phallodynia**.,**phall-** meaning __phallus__ (and **phallodynia** meaning __pain in the penis__)
GMDR000846,Define the medical root that appears in the term **pharmacology**.,**pharmac-** meaning __drug> medication__ (and **pharmacology** meaning __the study of drugs and their effects on the body__)
GMDR000847,Define the medical root that appears in the term **pharmacist**.,**pharmac-** meaning __drug> medication__ (and **pharmacist** meaning __a healthcare professional who prepares and dispenses medications__)
GMDR000848,Define the medical root that appears in the term **pharmacodynamics**.,**pharmac-** meaning __drug> medication__ (and **pharmacodynamics** meaning __the study of how drugs affect the body__)
GMDR000849,Define the medical root that appears in the term **pharmacokinetics**.,**pharmac-** meaning __drug> medication__ (and **pharmacokinetics** meaning __the study of how the body processes drugs__)
GMDR000850,Define the medical root that appears in the term **pharmacogenomics**.,**pharmac-** meaning __drug> medication__ (and **pharmacogenomics** meaning __the study of how genes affect an individual’s response to drugs__)
GMDR000851,Define the medical root that appears in the term **pharyngitis**.,**pharyng-** meaning __of or pertaining to the pharynx> the upper throat cavity__ (and **pharyngitis** meaning __inflammation of the pharynx> causing a sore throat__)
GMDR000852,Define the medical root that appears in the term **pharyngectomy**.,**pharyng-** meaning __of or pertaining to the pharynx> the upper throat cavity__ (and **pharyngectomy** meaning __surgical removal of the pharynx__)
GMDR000853,Define the medical root that appears in the term **pharyngoscope**.,**pharyng-** meaning __of or pertaining to the pharynx> the upper throat cavity__ (and **pharyngoscope** meaning __an instrument used to examine the pharynx__)
GMDR000854,Define the medical root that appears in the term **pharyngotomy**.,**pharyng-** meaning __of or pertaining to the pharynx> the upper throat cavity__ (and **pharyngotomy** meaning __surgical incision into the pharynx__)
GMDR000855,Define the medical root that appears in the term **pharyngalgia**.,**pharyng-** meaning __of or pertaining to the pharynx> the upper throat cavity__ (and **pharyngalgia** meaning __pain in the pharynx__)
GMDR000856,Define the medical root that appears in the term **hydrophilia**.,**-philia** meaning __attraction for__ (and **hydrophilia** meaning __attraction to water> often referring to materials that absorb water__)
GMDR000857,Define the medical root that appears in the term **thermophilia**.,**-philia** meaning __attraction for__ (and **thermophilia** meaning __affinity for high temperatures__)
GMDR000858,Define the medical root that appears in the term **photophilia**.,**-philia** meaning __attraction for__ (and **photophilia** meaning __attraction to light__)
GMDR000859,Define the medical root that appears in the term **arachnophobia**.,**-phobia** meaning __exaggerated fear> sensitivity> aversion__ (and **arachnophobia** meaning __fear of spiders__)
GMDR000860,Define the medical root that appears in the term **claustrophobia**.,**-phobia** meaning __exaggerated fear> sensitivity> aversion__ (and **claustrophobia** meaning __fear of confined spaces__)
GMDR000861,Define the medical root that appears in the term **agoraphobia**.,**-phobia** meaning __exaggerated fear> sensitivity> aversion__ (and **agoraphobia** meaning __fear of open or crowded spaces__)
GMDR000862,Define the medical root that appears in the term **hydrophobia**.,**-phobia** meaning __exaggerated fear> sensitivity> aversion__ (and **hydrophobia** meaning __fear of water> also a symptom of rabies__)
GMDR000863,Define the medical root that appears in the term **xenophobia**.,**-phobia** meaning __exaggerated fear> sensitivity> aversion__; **xeno-** meaning __foreign> different__ (and **xenophobia** meaning __fear or dislike of foreigners or strangers__)
GMDR000864,Define the medical root that appears in the term **telephone**.,**phon-** meaning __sound__ (and **telephone** meaning __a device for transmitting sound over long distances__)
GMDR000865,Define the medical root that appears in the term **phonograph**.,**phon-** meaning __sound__ (and **phonograph** meaning __a device for recording and playing back sound__)
GMDR000866,Define the medical root that appears in the term **phonetics**.,**phon-** meaning __sound__ (and **phonetics** meaning __the study of speech sounds__)
GMDR000867,Define the medical root that appears in the term **dysphonia**.,**phon-** meaning __sound__ (and **dysphonia** meaning __difficulty or discomfort in speaking> often due to a voice disorder__)
GMDR000868,Define the medical root that appears in the term **euphony**.,**phon-** meaning __sound__ (and **euphony** meaning __pleasant or harmonious sound__)
GMDR000869,Define the medical root that appears in the term **phosphorescence**.,**phos-** meaning __of or pertaining to light or its chemical properties> now historic and used rarely. See the common root phot- below.__ (and **phosphorescence** meaning __light emitted without heat> typically from a substance__)
GMDR000870,Define the medical root that appears in the term **phosphorus**.,**phos-** meaning __of or pertaining to light or its chemical properties> now historic and used rarely. See the common root phot- below.__ (and **phosphorus** meaning __a chemical element that glows in the dark under certain conditions__)
GMDR000871,Define the medical root that appears in the term **phosphene**.,**phos-** meaning __of or pertaining to light or its chemical properties> now historic and used rarely. See the common root phot- below.__ (and **phosphene** meaning __the sensation of seeing light without light entering the eye__)
GMDR000872,Define the medical root that appears in the term **phosphoroscope**.,**phos-** meaning __of or pertaining to light or its chemical properties> now historic and used rarely. See the common root phot- below.__ (and **phosphoroscope** meaning __an instrument for studying phosphorescence__)
GMDR000873,Define the medical root that appears in the term **phosphorescent**.,**phos-** meaning __of or pertaining to light or its chemical properties> now historic and used rarely. See the common root phot- below.__ (and **phosphorescent** meaning __emitting light after being energized__)
GMDR000874,Define the medical root that appears in the term **photosynthesis**.,**phot-** meaning __of or pertaining to light__ (and **photosynthesis** meaning __the process by which plants use light to synthesize food__)
GMDR000875,Define the medical root that appears in the term **photography**.,**phot-** meaning __of or pertaining to light__ (and **photography** meaning __the process of capturing images using light__)
GMDR000876,Define the medical root that appears in the term **photophobia**.,**phot-** meaning __of or pertaining to light__ (and **photophobia** meaning __aversion to light> often due to eye sensitivity__)
GMDR000877,Define the medical root that appears in the term **photoelectric**.,**phot-** meaning __of or pertaining to light__ (and **photoelectric** meaning __related to the emission of electrons caused by light__)
GMDR000878,Define the medical root that appears in the term **photometry**.,**phot-** meaning __of or pertaining to light__ (and **photometry** meaning __the measurement of light intensity__)
GMDR000879,Define the medical root that appears in the term **phrenic**.,**phren-** meaning __the mind__ (and **phrenic** meaning __relating to the diaphragm or the mind__)
GMDR000880,Define the medical root that appears in the term **schizophrenia**.,**phren-** meaning __the mind__; **schizo-** meaning __denoting something "split" or "double-sided"__ (and **schizophrenia** meaning __a mental disorder characterized by distorted thinking and perception__)
GMDR000881,Define the medical root that appears in the term **phrenology**.,**phren-** meaning __the mind__ (and **phrenology** meaning __a pseudoscience focused on the study of skull shape to determine mental traits__)
GMDR000882,Define the medical root that appears in the term **phrenitis**.,**phren-** meaning __the mind__ (and **phrenitis** meaning __an old term for inflammation of the brain; also used for delirium__)
GMDR000883,Define the medical root that appears in the term **diaphragmatic**.,**phren-** meaning __the mind__ (and **diaphragmatic** meaning __pertaining to the diaphragm__)
GMDR000884,Define the medical root that appears in the term **phyllotaxis**.,**phyllo-** meaning __leaf-like__ (and **phyllotaxis** meaning __the arrangement of leaves on a stem or branch__)
GMDR000885,Define the medical root that appears in the term **phyllite**.,**phyllo-** meaning __leaf-like__ (and **phyllite** meaning __a type of metamorphic rock with leaf-like layers__)
GMDR000886,Define the medical root that appears in the term **phylloid**.,**phyllo-** meaning __leaf-like__ (and **phylloid** meaning __resembling a leaf__)
GMDR000887,Define the medical root that appears in the term **phyllophagous**.,**phyllo-** meaning __leaf-like__ (and **phyllophagous** meaning __feeding on leaves__)
GMDR000888,Define the medical root that appears in the term **epiphyte**.,**-phyte** meaning __to grow__ (and **epiphyte** meaning __a plant that grows on another plant but is not parasitic__)
GMDR000889,Define the medical root that appears in the term **hydrophyte**.,**-phyte** meaning __to grow__ (and **hydrophyte** meaning __a plant that grows in water__)
GMDR000890,Define the medical root that appears in the term **xerophyte**.,**-phyte** meaning __to grow__; **xero-** meaning __dry> desert-like__ (and **xerophyte** meaning __a plant adapted to dry environments__)
GMDR000891,Define the medical root that appears in the term **saprophyte**.,**-phyte** meaning __to grow__; **sapro-** meaning __relating to putrefaction or decay__ (and **saprophyte** meaning __an organism> often a plant> that feeds on decaying organic matter__)
GMDR000892,Define the medical root that appears in the term **phytoplankton**.,**-phyte** meaning __to grow__ (and **phytoplankton** meaning __microscopic plant-like organisms in water__)
GMDR000893,Define the medical root that appears in the term **hyperplasia**.,**-plasia** meaning __formation> development__ (and **hyperplasia** meaning __an increase in the number of cells> leading to tissue growth__)
GMDR000894,Define the medical root that appears in the term **dysplasia**.,**-plasia** meaning __formation> development__ (and **dysplasia** meaning __abnormal development or growth of tissues or organs__)
GMDR000895,Define the medical root that appears in the term **aplasia**.,**-plasia** meaning __formation> development__ (and **aplasia** meaning __failure of an organ or tissue to develop__)
GMDR000896,Define the medical root that appears in the term **metaplasia**.,**-plasia** meaning __formation> development__ (and **metaplasia** meaning __transformation of one type of tissue into another__)
GMDR000897,Define the medical root that appears in the term **hypoplasia**.,**-plasia** meaning __formation> development__ (and **hypoplasia** meaning __underdevelopment of an organ or tissue__)
GMDR000898,Define the medical root that appears in the term **mammoplasty**.,**-plasty** meaning __surgical repair> reconstruction__ (and **mammoplasty** meaning __surgical reconstruction or augmentation of the breast__)
GMDR000899,Define the medical root that appears in the term **pleiotropy**.,**pleio-** meaning __more> excessive> multiple__ (and **pleiotropy** meaning __a genetic phenomenon where one gene affects multiple traits__)
GMDR000900,Define the medical root that appears in the term **pleiophony**.,**pleio-** meaning __more> excessive> multiple__ (and **pleiophony** meaning __the occurrence of multiple sounds or tones__)
GMDR000901,Define the medical root that appears in the term **pleiomorphic**.,**pleio-** meaning __more> excessive> multiple__ (and **pleiomorphic** meaning __having multiple forms__)
GMDR000902,Define the medical root that appears in the term **pleiocene**.,**pleio-** meaning __more> excessive> multiple__ (and **pleiocene** meaning __a term for geological time when significant biodiversity occurred__)
GMDR000903,Define the medical root that appears in the term **pleiochromic**.,**pleio-** meaning __more> excessive> multiple__ (and **pleiochromic** meaning __having a variety of colors__)
GMDR000904,Define the medical root that appears in the term **pleuritis**.,**pleur-** meaning __of or pertaining to the ribs__ (and **pleuritis** meaning __inflammation of the pleura> the membrane surrounding the lungs__)
