GMDR000000,What Greek medical root comes from the Greek **ἀ-/ἀν- (a-/an-)> not> without**?,a-> an- (meaning **not> without (alpha privative)**)
GMDR000706,Define the medical root that appears in the term **amphiarthrosis**.,**amphi-** meaning __on both sides__ (and **amphiarthrosis** meaning __joint allowing slight movement__)
GMDR000707,Define the medical root that appears in the term **amphibolic**.,**amphi-** meaning __on both sides__ (and **amphibolic** meaning __having dual metabolic pathway__)
GMDR000708,Define the medical root that appears in the term **amphipathic**.,**amphi-** meaning __on both sides__ (and **amphipathic** meaning __having both hydrophobic and hydrophilic properties__)
GMDR000709,Define the medical root that appears in the term **anabolism**.,**ana-** meaning __back> again> up__ (and **anabolism** meaning __constructive metabolism__)
GMDR000710,Define the medical root that appears in the term **anaplasia**.,**ana-** meaning __back> again> up__ (and **anaplasia** meaning __loss of cellular differentiation__)
GMDR000711,Define the medical root that appears in the term **anatomy**.,**ana-** meaning __back> again> up__; **-tomy** meaning __act of cutting; incising> incision__ (and **anatomy** meaning __study of body structure through dissection__)
GMDR000712,Define the medical root that appears in the term **anisocoria**.,**aniso-** meaning __describing something as unequal__ (and **anisocoria** meaning __unequal pupil size__)
GMDR000713,Define the medical root that appears in the term **anisometropia**.,**aniso-** meaning __describing something as unequal__ (and **anisometropia** meaning __unequal refractive power__)
GMDR000714,Define the medical root that appears in the term **anisocytosis**.,**aniso-** meaning __describing something as unequal__ (and **anisocytosis** meaning __unequal cell size__)
GMDR000715,Define the medical root that appears in the term **ankylosis**.,**ankyl-** meaning __denoting something as crooked> bent> or stiff__ (and **ankylosis** meaning __stiffening of joint__)
GMDR000716,Define the medical root that appears in the term **ankylosing**.,**ankyl-** meaning __denoting something as crooked> bent> or stiff__ (and **ankylosing** meaning __causing fusion of joints__)
GMDR000717,Define the medical root that appears in the term **ankyloblepharon**.,**ankyl-** meaning __denoting something as crooked> bent> or stiff__ (and **ankyloblepharon** meaning __adhesion of eyelids__)
GMDR000718,Define the medical root that appears in the term **Ankylosaurus**.,**ankyl-** meaning __denoting something as crooked> bent> or stiff__ (and **Ankylosaurus** meaning __dinosaur with fused bones as armor__)
GMDR000719,Define the medical root that appears in the term **anthropometry**.,**anthropo-** meaning __human__ (and **anthropometry** meaning __measurement of human body__)
GMDR000720,Define the medical root that appears in the term **anthropopathy**.,**anthropo-** meaning __human__ (and **anthropopathy** meaning __human disease__)
GMDR000721,Define the medical root that appears in the term **anthropology**.,**anthropo-** meaning __human__ (and **anthropology** meaning __study of humans__)
GMDR000722,Define the medical root that appears in the term **antibiotic**.,**anti-** meaning __describing something as 'against' or 'opposed to' another__ (and **antibiotic** meaning __against life (bacteria)__)
GMDR000723,Define the medical root that appears in the term **antigen**.,**anti-** meaning __describing something as 'against' or 'opposed to' another__ (and **antigen** meaning __substance inducing antibody production__)
GMDR000724,Define the medical root that appears in the term **antitoxin**.,**anti-** meaning __describing something as 'against' or 'opposed to' another__; **toxi-** meaning __toxin> poison__ (and **antitoxin** meaning __substance that neutralizes toxin__)
GMDR000725,Define the medical root that appears in the term **apoptosis**.,**apo-** meaning __away> separated from> derived from__ (and **apoptosis** meaning __programmed cell death__)
GMDR000726,Define the medical root that appears in the term **apocrine**.,**apo-** meaning __away> separated from> derived from__ (and **apocrine** meaning __type of glandular secretion__)
GMDR000727,Define the medical root that appears in the term **aponeurosis**.,**apo-** meaning __away> separated from> derived from__ (and **aponeurosis** meaning __sheet-like tendon__)
GMDR000728,Define the medical root that appears in the term **arteritis**.,**arterio-** meaning __of or pertaining to an artery__ (and **arteritis** meaning __inflammation of artery__)
GMDR000729,Define the medical root that appears in the term **arteriosclerosis**.,**arterio-** meaning __of or pertaining to an artery__; **-sclerosis** meaning __hardening__ (and **arteriosclerosis** meaning __hardening of arteries__)
GMDR000730,Define the medical root that appears in the term **arteriotomy**.,**arterio-** meaning __of or pertaining to an artery__ (and **arteriotomy** meaning __incision into artery__)
GMDR000731,Define the medical root that appears in the term **arthritis**.,**arthr-** meaning __of or pertaining to the joints> limbs__; **-itis** meaning __inflammation__ (and **arthritis** meaning __joint inflammation__)
GMDR000732,Define the medical root that appears in the term **arthroscopy**.,**arthr-** meaning __of or pertaining to the joints> limbs__; **-scope** meaning __instrument for or process of viewing__ (and **arthroscopy** meaning __examination of joint__)
GMDR000733,Define the medical root that appears in the term **arthroplasty**.,**arthr-** meaning __of or pertaining to the joints> limbs__; **-plasty** meaning __surgical repair> reconstruction__ (and **arthroplasty** meaning __surgical repair of joint__)
GMDR000734,Define the medical root that appears in the term **arthralgia**.,**arthr-** meaning __of or pertaining to the joints> limbs__ (and **arthralgia** meaning __joint pain__)
GMDR000735,Define the medical root that appears in the term **arthrocentesis**.,**arthr-** meaning __of or pertaining to the joints> limbs__ (and **arthrocentesis** meaning __joint fluid removal__)
GMDR000736,Define the medical root that appears in the term **arthrodesis**.,**arthr-** meaning __of or pertaining to the joints> limbs__; **-desis** meaning __binding__ (and **arthrodesis** meaning __surgical fusion of joint__)
GMDR000737,Define the medical root that appears in the term **myasthenia**.,**-asthenia** meaning __weakness__; **stheno-** meaning __strength> force> power__ (and **myasthenia** meaning __muscle weakness__)
GMDR000738,Define the medical root that appears in the term **neurasthenia**.,**-asthenia** meaning __weakness__ (and **neurasthenia** meaning __nervous weakness__)
GMDR000739,Define the medical root that appears in the term **psychasthenia**.,**-asthenia** meaning __weakness__ (and **psychasthenia** meaning __mental weakness__)
GMDR000740,Define the medical root that appears in the term **atelectasis**.,**atelo-** meaning __imperfect or incomplete development__ (and **atelectasis** meaning __incomplete expansion of lung__)
GMDR000741,Define the medical root that appears in the term **ateliosis**.,**atelo-** meaning __imperfect or incomplete development__ (and **ateliosis** meaning __incomplete development__)
GMDR000742,Define the medical root that appears in the term **atelencephaly**.,**atelo-** meaning __imperfect or incomplete development__ (and **atelencephaly** meaning __incomplete brain development__)
GMDR000743,Define the medical root that appears in the term **autoimmune**.,**aut-** meaning __self__ (and **autoimmune** meaning __immune response against self__)
GMDR000744,Define the medical root that appears in the term **autonomous**.,**aut-** meaning __self__ (and **autonomous** meaning __self-governing__)
GMDR000745,Define the medical root that appears in the term **autolysis**.,**aut-** meaning __self__ (and **autolysis** meaning __self-destruction of cells__)
GMDR000746,Which of the following Greek medical roots appears in **blastoma** (*tumor of immature tissue*)? The choices are *blast-*> *blepharo-*> *brachy-*> and *brady-*.,blast-
GMDR000747,Define the medical root that appears in the term **blastoma**.,**blast-** meaning __germinate or bud__ (and **blastoma** meaning __tumor of immature tissue__)
GMDR000748,Which of the following Greek medical roots appears in **blastocyst** (*early embryonic stage*)? The choices are *blast-*> *blepharo-*> *brachy-*> and *brady-*.,blast-
GMDR000749,Define the medical root that appears in the term **blastocyst**.,**blast-** meaning __germinate or bud__ (and **blastocyst** meaning __early embryonic stage__)
GMDR000750,Which of the following Greek medical roots appears in **fibroblast** (*connective tissue cell*)? The choices are *blast-*> *blepharo-*> *brachy-*> and *brady-*.,blast-
GMDR000751,Define the medical root that appears in the term **fibroblast**.,**blast-** meaning __germinate or bud__ (and **fibroblast** meaning __connective tissue cell__)
GMDR000752,Which of the following Greek medical roots appears in **blepharitis** (*eyelid inflammation*)? The choices are *blast-*> *blepharo-*> *brachy-*> and *brady-*.,blepharo-
GMDR000753,Define the medical root that appears in the term **blepharitis**.,**blepharo-** meaning __of or pertaining to the eyelid__ (and **blepharitis** meaning __eyelid inflammation__)
GMDR000754,Which of the following Greek medical roots appears in **blepharoplasty** (*eyelid surgery*)? The choices are *blast-*> *blepharo-*> *brachy-*> and *brady-*.,blepharo-
GMDR000755,Define the medical root that appears in the term **blepharoplasty**.,**blepharo-** meaning __of or pertaining to the eyelid__; **-plasty** meaning __surgical repair> reconstruction__ (and **blepharoplasty** meaning __eyelid surgery__)
GMDR000756,Which of the following Greek medical roots appears in **blepharospasm** (*eyelid spasm*)? The choices are *blast-*> *blepharo-*> *brachy-*> and *brady-*.,blepharo-
GMDR000757,Define the medical root that appears in the term **blepharospasm**.,**blepharo-** meaning __of or pertaining to the eyelid__ (and **blepharospasm** meaning __eyelid spasm__)
GMDR000758,Define the medical root that appears in the term **cephalgia**.,**cephalo-** meaning __of or pertaining to the head (as a whole)__ (and **cephalgia** meaning __headache__)
GMDR000759,Define the medical root that appears in the term **cephalometer**.,**cephalo-** meaning __of or pertaining to the head (as a whole)__ (and **cephalometer** meaning __head measuring device__)
GMDR000760,Define the medical root that appears in the term **cephalocele**.,**cephalo-** meaning __of or pertaining to the head (as a whole)__ (and **cephalocele** meaning __brain hernia__)
GMDR000761,Define the medical root that appears in the term **cephalopathy**.,**cephalo-** meaning __of or pertaining to the head (as a whole)__ (and **cephalopathy** meaning __disease of head__)
GMDR000762,Define the medical root that appears in the term **cephalotomy**.,**cephalo-** meaning __of or pertaining to the head (as a whole)__ (and **cephalotomy** meaning __incision into head__)
GMDR000763,Define the medical root that appears in the term **cyanosis**.,**cyano-** meaning __having a blue color__; **-osis** meaning __a condition> disease> process or increase__ (and **cyanosis** meaning __a bluish discoloration of the skin due to lack of oxygen__)
GMDR000764,Define the medical root that appears in the term **cyanopsia**.,**cyano-** meaning __having a blue color__ (and **cyanopsia** meaning __blue vision__)
GMDR000765,Define the medical root that appears in the term **cystitis**.,**cysto-** meaning __of or pertaining to the urinary bladder__ (and **cystitis** meaning __bladder inflammation__)
GMDR000766,Define the medical root that appears in the term **cystoscopy**.,**cysto-** meaning __of or pertaining to the urinary bladder__ (and **cystoscopy** meaning __bladder examination__)
GMDR000767,Define the medical root that appears in the term **cystectomy**.,**cysto-** meaning __of or pertaining to the urinary bladder__ (and **cystectomy** meaning __surgical removal of bladder__)
GMDR000768,Define the medical root that appears in the term **archicortex**.,**archi-** meaning __first> primitive__ (and **archicortex** meaning __primitive cortex__)
GMDR000769,Define the medical root that appears in the term **archipallium**.,**archi-** meaning __first> primitive__ (and **archipallium** meaning __primitive brain region__)
GMDR000770,Define the medical root that appears in the term **archenteron**.,**archi-** meaning __first> primitive__ (and **archenteron** meaning __primitive gut__)
GMDR000771,Define the medical root that appears in the term **arsenoblastoma**.,**arseno-** meaning __of or pertaining to a male; masculine__ (and **arsenoblastoma** meaning __male-producing tumor__)
GMDR000772,Define the medical root that appears in the term **arsenospenia**.,**arseno-** meaning __of or pertaining to a male; masculine__ (and **arsenospenia** meaning __deficiency of male characteristics__)
GMDR000773,Define the medical root that appears in the term **auxology**.,**auxo-** meaning __increase; growth__ (and **auxology** meaning __study of growth__)
GMDR000774,Define the medical root that appears in the term **auxanology**.,**auxo-** meaning __increase; growth__ (and **auxanology** meaning __study of growth processes__)
GMDR000775,Define the medical root that appears in the term **auxometer**.,**auxo-** meaning __increase; growth__ (and **auxometer** meaning __instrument for measuring growth__)
GMDR000776,Define the medical root that appears in the term **balanitis**.,**balan-** meaning __of the glans penis or glans clitoridis__ (and **balanitis** meaning __inflammation of glans penis__)
GMDR000777,Define the medical root that appears in the term **balanoposthitis**.,**balan-** meaning __of the glans penis or glans clitoridis__ (and **balanoposthitis** meaning __inflammation of glans and foreskin__)
GMDR000778,Define the medical root that appears in the term **balanoplasty**.,**balan-** meaning __of the glans penis or glans clitoridis__ (and **balanoplasty** meaning __surgical repair of glans__)
GMDR000779,Define the medical root that appears in the term **basal**.,**bas-** meaning __of or pertaining to base__ (and **basal** meaning __relating to or forming the base__)
GMDR000780,Define the medical root that appears in the term **basilar**.,**bas-** meaning __of or pertaining to base__ (and **basilar** meaning __relating to the base> especially of the skull__)
GMDR000781,Define the medical root that appears in the term **basophil**.,**bas-** meaning __of or pertaining to base__ (and **basophil** meaning __white blood cell type that stains well with basic dyes__)
GMDR000782,Define the medical root that appears in the term **biliary**.,**bili-** meaning __of or pertaining to bile__ (and **biliary** meaning __relating to bile__)
GMDR000783,Define the medical root that appears in the term **cholecystitis**.,**bili-** meaning __of or pertaining to bile__; **cholecysto-** meaning __of or pertaining to the gallbladder__ (and **cholecystitis** meaning __gallbladder inflammation__)
GMDR000784,Define the medical root that appears in the term **cholelithiasis**.,**bili-** meaning __of or pertaining to bile__ (and **cholelithiasis** meaning __gallstones__)
GMDR000785,Define the medical root that appears in the term **biology**.,**bio-** meaning __life__ (and **biology** meaning __study of life__)
GMDR000786,Define the medical root that appears in the term **biopsy**.,**bio-** meaning __life__; **-opsy** meaning __examination or inspection__ (and **biopsy** meaning __the removal and examination of tissue from the body__)
GMDR000787,Define the medical root that appears in the term **biofilm**.,**bio-** meaning __life__ (and **biofilm** meaning __layer of living organisms__)
GMDR000788,Which of the following Greek medical roots appears in **brachycephalic** (*short-headed*)? The choices are *blast-*> *blepharo-*> *brachy-*> and *brady-*.,brachy-
GMDR000789,Define the medical root that appears in the term **brachycephalic**.,**brachy-** meaning __indicating 'short' or less commonly 'little'__ (and **brachycephalic** meaning __short-headed__)
GMDR000790,Which of the following Greek medical roots appears in **brachydactyly** (*abnormal shortness of fingers or toes*)? The choices are *blast-*> *blepharo-*> *brachy-*> and *brady-*.,brachy-
GMDR000791,Define the medical root that appears in the term **brachydactyly**.,**brachy-** meaning __indicating 'short' or less commonly 'little'__; **-dactylo-** meaning __of or pertaining to a finger> toe__ (and **brachydactyly** meaning __abnormal shortness of fingers or toes__)
GMDR000792,Which of the following Greek medical roots appears in **brachygnathia** (*abnormal shortness of jaw*)? The choices are *blast-*> *blepharo-*> *brachy-*> and *brady-*.,brachy-
GMDR000793,Define the medical root that appears in the term **brachygnathia**.,**brachy-** meaning __indicating 'short' or less commonly 'little'__ (and **brachygnathia** meaning __abnormal shortness of jaw__)
GMDR000794,Which of the following Greek medical roots appears in **bradycardia** (*slow heart rate*)? The choices are *blast-*> *blepharo-*> *brachy-*> and *brady-*.,brady-
GMDR000795,Define the medical root that appears in the term **bradycardia**.,**brady-** meaning __slow__ (and **bradycardia** meaning __slow heart rate__)
GMDR000796,Which of the following Greek medical roots appears in **bradypnea** (*slow breathing*)? The choices are *blast-*> *blepharo-*> *brachy-*> and *brady-*.,brady-
GMDR000797,Define the medical root that appears in the term **bradypnea**.,**brady-** meaning __slow__ (and **bradypnea** meaning __slow breathing__)
GMDR000798,Which of the following Greek medical roots appears in **bradykinesia** (*slowness of movement*)? The choices are *blast-*> *blepharo-*> *brachy-*> and *brady-*.,brady-
GMDR000799,Define the medical root that appears in the term **bradykinesia**.,**brady-** meaning __slow__ (and **bradykinesia** meaning __slowness of movement__)
GMDR000800,Define the medical root that appears in the term **carcinoma**.,**carcin-** meaning __cancer__; **-oma** meaning __tumor> mass> fluid collection__ (and **carcinoma** meaning __a malignant tumor originating in epithelial tissue__)
GMDR000801,Define the medical root that appears in the term **carcinogenic**.,**carcin-** meaning __cancer__ (and **carcinogenic** meaning __capable of causing cancer__)
GMDR000802,Define the medical root that appears in the term **carcinogenesis**.,**carcin-** meaning __cancer__ (and **carcinogenesis** meaning __the development of cancer__)
GMDR000803,Define the medical root that appears in the term **carcinoid**.,**carcin-** meaning __cancer__ (and **carcinoid** meaning __cancer-like tumor that grows slowly__)
GMDR000804,Define the medical root that appears in the term **catabolism**.,**cata-** meaning __down> under__ (and **catabolism** meaning __breaking down of complex molecules__)
GMDR000805,Define the medical root that appears in the term **catalysis**.,**cata-** meaning __down> under__ (and **catalysis** meaning __breakdown> dissolution__)
GMDR000806,Define the medical root that appears in the term **cataract**.,**cata-** meaning __down> under__ (and **cataract** meaning __breakdown of lens transparency__)
GMDR000807,Define the medical root that appears in the term **hydrocele**.,**-cele** meaning __pouching> hernia__ (and **hydrocele** meaning __fluid-filled swelling__)
GMDR000808,Define the medical root that appears in the term **meningocele**.,**-cele** meaning __pouching> hernia__; **meningo-** meaning __membrane__ (and **meningocele** meaning __protrusion of meninges__)
GMDR000809,Define the medical root that appears in the term **enterocele**.,**-cele** meaning __pouching> hernia__ (and **enterocele** meaning __intestinal hernia__)
GMDR000810,Define the medical root that appears in the term **thoracentesis**.,**-centesis** meaning __surgical puncture for aspiration__ (and **thoracentesis** meaning __chest puncture__)
GMDR000811,Define the medical root that appears in the term **paracentesis**.,**-centesis** meaning __surgical puncture for aspiration__ (and **paracentesis** meaning __abdominal puncture__)
GMDR000812,Define the medical root that appears in the term **keratitis**.,**cerato-** meaning __of or pertaining to the cornu; a horn__; **kerat-** meaning __cornea (eye or skin)__ (and **keratitis** meaning __cornea inflammation__)
GMDR000813,Define the medical root that appears in the term **keratoplasty**.,**cerato-** meaning __of or pertaining to the cornu; a horn__; **kerat-** meaning __cornea (eye or skin)__ (and **keratoplasty** meaning __corneal transplant__)
GMDR000814,Define the medical root that appears in the term **keratoconus**.,**cerato-** meaning __of or pertaining to the cornu; a horn__ (and **keratoconus** meaning __cone-shaped cornea__)
GMDR000815,Define the medical root that appears in the term **cheilitis**.,**cheil-** meaning __of or pertaining to the lips__ (and **cheilitis** meaning __inflammation of the lips__)
GMDR000816,Define the medical root that appears in the term **cheiloplasty**.,**cheil-** meaning __of or pertaining to the lips__ (and **cheiloplasty** meaning __plastic surgery of the lips__)
GMDR000817,Define the medical root that appears in the term **cheiloschisis**.,**cheil-** meaning __of or pertaining to the lips__ (and **cheiloschisis** meaning __cleft lip__)
GMDR000818,Define the medical root that appears in the term **chemotherapy**.,**chemo-** meaning __chemistry> drug__; **therap-** meaning __treatment__ (and **chemotherapy** meaning __treatment of disease> especially cancer> using chemicals__)
GMDR000819,Define the medical root that appears in the term **chemotaxis**.,**chemo-** meaning __chemistry> drug__ (and **chemotaxis** meaning __movement of an organism in response to chemical stimulus__)
GMDR000820,Define the medical root that appears in the term **chemoreceptor**.,**chemo-** meaning __chemistry> drug__ (and **chemoreceptor** meaning __sensory receptor that responds to chemical stimuli__)
GMDR000821,Define the medical root that appears in the term **chiropractor**.,**chir-** meaning __of or pertaining to the hand__ (and **chiropractor** meaning __healthcare provider who treats mechanical disorders of the musculoskeletal system__)
GMDR000822,Define the medical root that appears in the term **chiroplasty**.,**chir-** meaning __of or pertaining to the hand__ (and **chiroplasty** meaning __plastic surgery of the hand__)
GMDR000823,Define the medical root that appears in the term **chiromegaly**.,**chir-** meaning __of or pertaining to the hand__ (and **chiromegaly** meaning __enlargement of the hands__)
GMDR000824,Define the medical root that appears in the term **surgery**.,**chir-** meaning __of or pertaining to the hand__ (and **surgery** meaning __healing (with the hands) by manual operations on a patient__)
GMDR000825,Define the medical root that appears in the term **chlorophyll**.,**chlor-** meaning __denoting a green color__; **phyllo-** meaning __leaf-like__ (and **chlorophyll** meaning __a green pigment in plants essential for photosynthesis__)
GMDR000826,Define the medical root that appears in the term **chloroma**.,**chlor-** meaning __denoting a green color__ (and **chloroma** meaning __rare type of tumor containing green pigment__)
GMDR000827,Define the medical root that appears in the term **chlorosis**.,**chlor-** meaning __denoting a green color__ (and **chlorosis** meaning __iron deficiency anemia giving greenish tint to skin__)
GMDR000828,Define the medical root that appears in the term **cholecystectomy**.,**cholecysto-** meaning __of or pertaining to the gallbladder__ (and **cholecystectomy** meaning __surgical removal of the gallbladder__)
GMDR000829,Define the medical root that appears in the term **cholecystography**.,**cholecysto-** meaning __of or pertaining to the gallbladder__ (and **cholecystography** meaning __radiographic examination of the gallbladder__)
GMDR000830,Define the medical root that appears in the term **chondritis**.,**chondrio-** meaning __cartilage> gristle> granule> granular__ (and **chondritis** meaning __inflammation of cartilage__)
GMDR000831,Define the medical root that appears in the term **chondroplasty**.,**chondrio-** meaning __cartilage> gristle> granule> granular__ (and **chondroplasty** meaning __surgical repair of cartilage__)
GMDR000832,Define the medical root that appears in the term **chondrosarcoma**.,**chondrio-** meaning __cartilage> gristle> granule> granular__ (and **chondrosarcoma** meaning __cancer of cartilage tissue__)
GMDR000833,Define the medical root that appears in the term **chondromalacia**.,**chondrio-** meaning __cartilage> gristle> granule> granular__; **-malacia** meaning __softening__ (and **chondromalacia** meaning __cartilage softening__)
GMDR000834,Define the medical root that appears in the term **chondroma**.,**chondrio-** meaning __cartilage> gristle> granule> granular__ (and **chondroma** meaning __cartilage tumor__)
GMDR000835,Define the medical root that appears in the term **chondrogenesis**.,**chondrio-** meaning __cartilage> gristle> granule> granular__ (and **chondrogenesis** meaning __cartilage formation__)
GMDR000836,Define the medical root that appears in the term **chromosome**.,**chromato-** meaning __color__ (and **chromosome** meaning __colored body containing genetic material__)
GMDR000837,Define the medical root that appears in the term **chromatin**.,**chromato-** meaning __color__ (and **chromatin** meaning __material of which chromosomes are composed__)
GMDR000838,Define the medical root that appears in the term **chromatopsia**.,**chromato-** meaning __color__ (and **chromatopsia** meaning __abnormal perception of colors__)
GMDR000839,Define the medical root that appears in the term **chromophobe**.,**chromato-** meaning __color__ (and **chromophobe** meaning __cell that does not readily stain__)
GMDR000840,Define the medical root that appears in the term **osteoclast**.,**-clast** meaning __break__ (and **osteoclast** meaning __cell that breaks down bone tissue__)
GMDR000841,Define the medical root that appears in the term **nephrolith**.,**-clast** meaning __break__ (and **nephrolith** meaning __kidney stone__)
GMDR000842,Define the medical root that appears in the term **uranoclast**.,**-clast** meaning __break__ (and **uranoclast** meaning __instrument for breaking the roof of the mouth__)
GMDR000843,Define the medical root that appears in the term **clostridium**.,**clostr-** meaning __spindle__ (and **clostridium** meaning __genus of bacteria with spindle shape__)
GMDR000844,Define the medical root that appears in the term **clostridial**.,**clostr-** meaning __spindle__ (and **clostridial** meaning __relating to bacteria of the genus Clostridium__)
GMDR000845,Define the medical root that appears in the term **streptococcus**.,**-coccus** meaning __round> spherical__ (and **streptococcus** meaning __chain of round bacteria__)
GMDR000846,Define the medical root that appears in the term **staphylococcus**.,**-coccus** meaning __round> spherical__ (and **staphylococcus** meaning __cluster of round bacteria__)
GMDR000847,Define the medical root that appears in the term **pneumococcus**.,**-coccus** meaning __round> spherical__ (and **pneumococcus** meaning __spherical bacterium causing pneumonia__)
GMDR000848,Define the medical root that appears in the term **gonococcus**.,**-coccus** meaning __round> spherical__ (and **gonococcus** meaning __bacterium causing gonorrhea__)
GMDR000849,Define the medical root that appears in the term **colitis**.,**col-** meaning __colon__ (and **colitis** meaning __inflammation of the colon__)
GMDR000850,Define the medical root that appears in the term **colonoscopy**.,**col-** meaning __colon__; **-scope** meaning __instrument for or process of viewing__ (and **colonoscopy** meaning __examination of the colon__)
GMDR000851,Define the medical root that appears in the term **colectomy**.,**col-** meaning __colon__ (and **colectomy** meaning __surgical removal of part of the colon__)
GMDR000852,Define the medical root that appears in the term **colostomy**.,**col-** meaning __colon__ (and **colostomy** meaning __surgical opening into the colon__)
GMDR000853,Define the medical root that appears in the term **colpitis**.,**colp-** meaning __of or pertaining to the vagina__ (and **colpitis** meaning __inflammation of the vagina__)
GMDR000854,Define the medical root that appears in the term **colposcopy**.,**colp-** meaning __of or pertaining to the vagina__; **-opsy** meaning __examination or inspection__ (and **colposcopy** meaning __examination of the vagina and cervix__)
GMDR000855,Define the medical root that appears in the term **colpopexy**.,**colp-** meaning __of or pertaining to the vagina__; **-pexy** meaning __fixation__ (and **colpopexy** meaning __surgical fixation of the vagina__)
GMDR000856,Define the medical root that appears in the term **colporrhaphy**.,**colp-** meaning __of or pertaining to the vagina__ (and **colporrhaphy** meaning __surgical repair of the vaginal wall__)
GMDR000857,Define the medical root that appears in the term **corectasis**.,**cor-** meaning __of or pertaining to the eye's pupil__ (and **corectasis** meaning __dilation of the pupil__)
GMDR000858,Define the medical root that appears in the term **corectomy**.,**cor-** meaning __of or pertaining to the eye's pupil__ (and **corectomy** meaning __excision of part of the iris__)
GMDR000859,Define the medical root that appears in the term **corelysis**.,**cor-** meaning __of or pertaining to the eye's pupil__ (and **corelysis** meaning __separation of iris adhesions__)
GMDR000860,Define the medical root that appears in the term **endocrine**.,**-crine** meaning __to secrete__; **endo-** meaning __denotes something as inside or within__ (and **endocrine** meaning __relating to hormones secreted directly into blood__)
GMDR000861,Define the medical root that appears in the term **exocrine**.,**-crine** meaning __to secrete__; **exo-** meaning __denotes something as "outside" another__ (and **exocrine** meaning __relating to secretion through ducts__)
GMDR000862,Define the medical root that appears in the term **paracrine**.,**-crine** meaning __to secrete__ (and **paracrine** meaning __hormone affecting nearby cells__)
GMDR000863,Define the medical root that appears in the term **cryotherapy**.,**cryo-** meaning __cold__ (and **cryotherapy** meaning __treatment using cold temperatures__)
GMDR000864,Define the medical root that appears in the term **cryosurgery**.,**cryo-** meaning __cold__ (and **cryosurgery** meaning __surgery using extreme cold__)
GMDR000865,Define the medical root that appears in the term **cryoablation**.,**cryo-** meaning __cold__ (and **cryoablation** meaning __destruction of tissue by freezing__)
GMDR000866,Define the medical root that appears in the term **cyclitis**.,**cycl-** meaning __circle> cycle__ (and **cyclitis** meaning __inflammation of the ciliary body of eye__)
GMDR000867,Define the medical root that appears in the term **cyclopia**.,**cycl-** meaning __circle> cycle__ (and **cyclopia** meaning __congenital defect with single eye__)
GMDR000868,Define the medical root that appears in the term **cycloplegia**.,**cycl-** meaning __circle> cycle__ (and **cycloplegia** meaning __paralysis of ciliary muscle__)
GMDR000869,Define the medical root that appears in the term **kyphosis**.,**cypho-** meaning __denotes something as bent (uncommon as a prefix)__; **kyph-** meaning __humped__ (and **kyphosis** meaning __excessive outward curvature of spine__)
GMDR000870,Define the medical root that appears in the term **kyphoscoliosis**.,**cypho-** meaning __denotes something as bent (uncommon as a prefix)__; **kyph-** meaning __humped__ (and **kyphoscoliosis** meaning __combined backward and lateral curvature of spine__)
GMDR000871,Define the medical root that appears in the term **kyphoplasty**.,**cypho-** meaning __denotes something as bent (uncommon as a prefix)__ (and **kyphoplasty** meaning __surgical repair of vertebral fractures__)
GMDR000872,Define the medical root that appears in the term **cytology**.,**cyto-** meaning __cell__ (and **cytology** meaning __study of cells__)
GMDR000873,Define the medical root that appears in the term **cytoplasm**.,**cyto-** meaning __cell__ (and **cytoplasm** meaning __cell substance outside nucleus__)
GMDR000874,Define the medical root that appears in the term **cytokine**.,**cyto-** meaning __cell__ (and **cytokine** meaning __cell-signaling protein__)
GMDR000875,Define the medical root that appears in the term **erythrocyte**.,**cyto-** meaning __cell__; **erythro-** meaning __having a red color__ (and **erythrocyte** meaning __red blood cell__)
GMDR000876,Define the medical root that appears in the term **leukocyte**.,**cyto-** meaning __cell__; **leuco-** meaning __denoting a white color__ (and **leukocyte** meaning __white blood cell__)
GMDR000877,Define the medical root that appears in the term **dacryocystitis**.,**dacryo-** meaning __of or pertaining to tears__ (and **dacryocystitis** meaning __inflammation of lacrimal sac__)
GMDR000878,Define the medical root that appears in the term **dacryostenosis**.,**dacryo-** meaning __of or pertaining to tears__ (and **dacryostenosis** meaning __narrowing of tear duct__)
GMDR000879,Define the medical root that appears in the term **dacryoadenitis**.,**dacryo-** meaning __of or pertaining to tears__ (and **dacryoadenitis** meaning __inflammation of lacrimal gland__)
GMDR000880,Define the medical root that appears in the term **polydactyly**.,**-dactylo-** meaning __of or pertaining to a finger> toe__ (and **polydactyly** meaning __having extra fingers or toes__)
GMDR000881,Define the medical root that appears in the term **syndactyly**.,**-dactylo-** meaning __of or pertaining to a finger> toe__; **sy-** meaning __indicates similarity> likeness> or being together; assimilates before some consonants: before l to syl-> s to sys-> before a labial consonant to sym-__ (and **syndactyly** meaning __fusion of fingers or toes__)
GMDR000882,Define the medical root that appears in the term **spondylodesis**.,**-desis** meaning __binding__; **spondylo-** meaning __of or pertaining to the spine> the vertebra__ (and **spondylodesis** meaning __fusion of vertebrae__)
GMDR000883,Define the medical root that appears in the term **tenodesis**.,**-desis** meaning __binding__ (and **tenodesis** meaning __surgical anchoring of tendon__)
GMDR000884,Define the medical root that appears in the term **diplopia**.,**di-** meaning __two__; **diplo-** meaning __twofold__ (and **diplopia** meaning __double vision__)
GMDR000885,Define the medical root that appears in the term **dicephalus**.,**di-** meaning __two__ (and **dicephalus** meaning __having two heads__)
